date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,soil_temperature_0_to_7cm_mean,vapour_pressure_deficit_max,soil_moisture_0_to_10cm_mean
2025-01-01,24.503813763034344,15.94915095460096,0.0,2.901217028249528,14.190943136912104,23.814587258819614,1.6672493231433172,
2025-01-02,24.72582978035036,15.37005960134637,0.0,3.027376217996979,14.568452485325128,23.75164519532755,1.6395752956357372,
2025-01-03,24.790560783660776,15.034383180544944,0.0,3.245234362238358,14.783270562770563,23.76199757627993,1.6701845807950222,
2025-01-04,25.373623065823057,14.805062375369728,0.0,3.3506910737301916,14.89089555000555,23.602843247275604,1.6818147214060455,
2025-01-05,25.644470486049887,15.207128165135517,0.0,3.2748323914973914,15.018870540570544,23.59047773501009,1.659418061399385,
2025-01-06,25.979168515797923,15.396928823953822,0.0,3.2087289179448004,14.98738584582085,23.601620592152948,1.67873917027417,
2025-01-07,25.971968009768005,15.892350951662715,0.0,3.421693717752836,15.05947398601399,23.610387258819614,1.6328226129426133,
2025-01-08,25.971968009768016,16.052062784274554,0.0,3.482047392607392,14.932955748695754,23.639130909613264,1.668395979102597,
2025-01-09,25.93806416361416,16.041918339830108,0.0,3.4329093550893557,14.982269399489404,23.7398305433129,1.6557637719693448,
2025-01-10,25.960342518592526,15.946983419195186,0.0,3.5029405061605052,15.041927177267182,23.7398305433129,1.6533114147780323,
2025-01-11,25.845324125874132,16.01563854185031,0.0,3.4319950693750703,15.00006463758464,23.639130909613264,1.6579049074841565,
2025-01-12,25.912755727605727,15.924654414866184,0.0,3.5029405061605052,15.08324265345766,23.689792015174373,1.6525409602325778,
2025-01-13,25.85951151626152,15.95470362121539,0.0,3.4319950693750694,14.92745306859807,23.612616623898976,1.6489026580669073,
2025-01-14,25.813403823953823,15.917448065659833,0.0,3.5029405061605057,15.041927177267182,23.698558681841035,1.6846898921503328,
2025-01-15,25.845696753246756,15.936204414866186,0.0,3.4319950693750694,15.064880113775118,23.603849957232313,1.6181454146730465,
2025-01-16,25.845696753246756,15.936204414866186,0.0,3.5029405061605052,14.900233392806028,23.60384995723231,1.703022387955182,
2025-01-17,25.880433016983023,15.936204414866186,0.0,3.4393477966477968,14.819316189257943,23.60384995723231,1.6565173451711686,
2025-01-18,25.782507375957383,16.019632986294752,0.0,3.505222728382728,14.537879244448366,23.64794995723231,1.6827757624564972,
2025-01-19,25.799990709290704,15.98958377994555,0.0,3.4393477966477968,14.21129270043682,23.689792015174373,1.637239948831698,
2025-01-20,25.75815737595737,15.98958377994555,0.0,3.505222728382728,14.49804958915268,23.689792015174373,1.675203498805116,
2025-01-21,25.72168984348984,15.98958377994555,0.0,3.4393477966477968,14.248787144881264,23.689792015174373,1.6397454683122177,
2025-01-22,25.6853036963037,15.914824378236146,0.0,3.505222728382728,14.605389589152681,23.689792015174373,1.6839450572466745,
2025-01-23,25.675721878121877,15.946472394109161,0.0,3.462210422910423,14.136053811547932,23.639183290565644,1.650908391500141,
2025-01-24,25.675721878121877,15.943771095407863,0.0,3.5095308091908084,14.483330152478246,23.639183290565644,1.6643364553807043,
2025-01-25,25.675721878121877,15.943771095407863,0.0,3.460757089577089,14.32619506140918,23.639183290565644,1.664278735322984,
2025-01-26,25.81837108447108,15.922199666836434,0.0,3.5080774758574758,14.74666323240485,23.664183290565642,1.650853764183013,
2025-01-27,25.853732989232984,16.037518317630084,0.0,3.46075708957709,14.46253910236822,23.664183290565642,1.691470078424327,
2025-01-28,25.774644100344105,16.110528635090404,0.0,3.518744142524142,14.60726257112169,23.698558681841035,1.6532530246447736,
2025-01-29,25.926382989232987,16.110869544181313,0.0,3.4354695787545793,14.534189475883593,23.689792015174373,1.6915305826260079,
2025-01-30,25.85434965589966,16.118190972752743,0.0,3.537298687978687,14.505849079058198,23.698558681841035,1.6620920013972957,
2025-01-31,25.85434965589966,16.139357639419405,0.0,3.2901232702428307,14.322890962175078,23.698558681841035,1.6820373691727946,
2025-02-01,25.85434965589966,16.139357639419405,0.0,3.2353086082871374,15.072317706133733,23.70860868184103,1.70009162566192,
2025-02-02,25.965377902652904,16.139357639419405,0.0,3.405040646934765,14.804742694625636,23.70860868184104,1.8031210658785661,
2025-02-03,25.95675135142635,16.200292560054326,0.0,3.552380846375846,14.798341784685904,23.715244396126746,1.9669177348468532,
2025-02-04,25.956751351426355,16.146296600458367,0.0,3.3427810985256587,14.50012075293987,23.729758681841034,2.0076522130483903,
2025-02-05,25.956751351426355,16.20029256005433,0.0,3.2935565447950745,14.812809567099569,23.725294396126753,1.9193261245780366,
2025-02-06,25.956751351426355,16.146296600458367,0.0,3.3324182819468113,15.055705779220775,23.75415153898389,2.037610367247132,
2025-02-07,25.99325524753025,16.200292560054326,0.0,3.3797577336062625,15.152838901637576,23.73963725326961,1.9667182056668822,
2025-02-08,26.001455247530256,16.146296600458367,0.0,3.6180285597735606,16.14378169665302,23.732901538983892,2.016800080736258,
2025-02-09,26.100846914196918,16.200292560054326,0.0,3.419050173992675,16.136810201465195,23.696777729460088,1.9291782051118822,
2025-02-10,26.085418342768353,16.27990097035747,0.0,3.5762252769452765,16.345784382839376,23.74410153898389,2.0700244725046204,
2025-02-11,26.129874386724385,16.280182566539068,0.0,3.411849095071596,16.95088784382284,23.74410153898389,2.0651757459044227,
2025-02-12,26.17620772005772,16.280182566539068,0.0,3.581687657897657,17.885435292485298,23.723051538983892,2.0502638627875394,
2025-02-13,26.09646168831169,16.263893677650177,0.0,3.427823640526141,18.032324176101675,23.674792015174372,2.0679973332060095,
2025-02-14,26.230207720057724,16.280182566539068,0.0,3.5525724847374835,17.751747451437453,23.689887253269607,2.0429441802478565,
